CODE,MDC,PDC,CC,MAINCC,CCROW,DCLMAIN,HIV_AX,TRAUMA,SEX,ACCPDX,AGEDUSE,AGEMIN,AGEMAX,AGEDMIN,MOSDX
I771,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I772,05,5F,True,I772,99,I772,,N,B,Y,N,0,124,0,0.0
I773,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I774,06,6H,True,I774,99,I774,,N,B,Y,N,0,124,0,0.0
I775,05,5F,True,I772,99,I772,,N,B,Y,N,0,124,0,0.0
I776,08,8S,True,I776,99,I776,,N,B,Y,N,0,124,0,0.0
I778,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I779,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I780,05,5F,True,I710,99,I780,,N,B,Y,N,0,124,0,0.0
I781,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
I788,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I789,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I790,05,5F,True,I710,99,I790,,N,B,N,N,0,124,0,0.0
I791,05,5F,True,I710,99,I790,,N,B,N,N,0,124,0,0.0
I792,05,5F,True,I710,99,I790,,N,B,N,N,0,124,0,0.0
I798,05,5F,True,I710,99,I790,,N,B,N,N,0,124,0,0.0
I800,05,5D,False,,0,,,N,B,Y,N,0,124,0,0.0
I801,05,5D,True,I801,99,I801,,N,B,Y,N,0,124,0,0.0
I802,05,5D,True,I801,99,I802,,N,B,Y,N,0,124,0,0.0
I803,05,5D,False,,0,,,N,B,Y,N,0,124,0,0.0
I808,05,5D,False,,0,,,N,B,Y,N,0,124,0,0.0
I809,05,5D,False,,0,,,N,B,Y,N,0,124,0,0.0
I81,07,7D,True,I81,99,I81,,N,B,Y,N,0,124,0,0.0
I820,07,7D,True,I820,99,I820,,N,B,Y,N,0,124,0,0.0
I821,05,5F,True,I821,99,I821,,N,B,Y,N,0,124,0,0.0
I822,05,5D,True,I822,99,I822,,N,B,Y,N,0,124,0,0.0
I823,11,11H,True,I823,99,I822,,N,B,Y,N,0,124,0,0.0
I828,05,5D,True,I821,99,I822,,N,B,Y,N,0,124,0,0.0
I829,05,5D,False,,0,,,N,B,Y,N,0,124,0,0.0
I830,05,5E,True,I830,99,I830,,N,B,Y,N,1,124,0,0.0
I831,05,5F,True,I831,99,I830,,N,B,Y,N,1,124,0,0.0
I832,05,5E,True,I831,99,I830,,N,B,Y,N,1,124,0,0.0
I839,05,5F,False,,0,,,N,B,Y,N,1,124,0,0.0
I840,06,6J,True,I840,99,I840,,N,B,Y,N,1,124,0,0.0
I841,06,6J,True,I840,99,I841,,N,B,Y,N,1,124,0,0.0
I842,06,6J,False,,0,,,N,B,Y,N,1,124,0,0.0
I843,06,6J,True,I840,99,I841,,N,B,Y,N,1,124,0,0.0
I844,06,6J,False,,0,,,N,B,Y,N,1,124,0,0.0
I845,06,6J,False,,0,,,N,B,Y,N,1,124,0,0.0
I846,06,6J,False,,0,,,N,B,Y,N,1,124,0,0.0
I847,06,6J,True,I840,99,I840,,N,B,Y,N,1,124,0,0.0
I848,06,6J,False,,0,,,N,B,Y,N,1,124,0,0.0
I849,06,6J,False,,0,,,N,B,Y,N,1,124,0,0.0
I850,06,6C,True,I850,99,I850,,N,B,Y,N,0,124,0,0.0
I859,06,6J,False,,0,,,N,B,Y,N,0,124,0,0.0
I860,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I861,12,12E,False,,0,,,N,M,Y,N,0,124,0,0.0
I862,12,12E,False,,0,,,N,B,Y,N,0,124,0,0.0
I862,13,13F,False,,0,,,N,B,Y,N,0,124,0,0.0
I863,13,13F,False,,0,,,N,F,Y,N,0,124,0,0.0
I864,06,6J,True,I864,99,I864,,N,B,Y,N,0,124,0,0.0
I8640,06,6C,True,I850,99,I864,,N,B,Y,N,0,124,0,
I8649,06,6J,False,,0,,,N,B,Y,N,0,124,0,
I868,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I870,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I871,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I872,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I878,05,5G,False,,0,,,N,B,Y,N,0,124,0,0.0
I879,05,5G,False,,0,,,N,B,Y,N,0,124,0,0.0
I880,06,6K,False,,0,,,N,B,Y,N,0,124,0,0.0
I881,16,16C,False,,0,,,N,B,Y,N,0,124,0,1.0
I888,16,16C,False,,0,,,N,B,Y,N,0,124,0,1.0
I889,16,16C,False,,0,,,N,B,Y,N,0,124,0,1.0
I890,09,9D,False,,0,,,N,B,Y,N,0,124,0,0.0
I891,09,9G,False,,0,,,N,B,Y,N,0,124,0,0.0
I898,16,16C,False,,0,,,N,B,Y,N,0,124,0,0.0
I899,16,16C,False,,0,,,N,B,Y,N,0,124,0,0.0
I950,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I951,05,5P,False,,0,,,N,B,Y,N,0,124,0,0.0
I952,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I953,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I958,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I959,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I970,05,5R,True,I970,99,I970,,N,B,Y,N,0,124,0,0.0
I971,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I972,09,9F,False,,0,,,N,B,Y,N,1,124,0,0.0
I978,05,5F,False,,0,,,N,B,Y,N,0,124,0,0.0
I979,05,5R,False,,0,,,N,B,Y,N,0,124,0,0.0
I980,05,5R,True,I980,99,I980,,N,B,N,N,0,124,0,0.0
I981,05,5G,True,I980,99,I981,,N,B,N,N,0,124,0,0.0
I982,06,6J,True,I982,99,I982,,N,B,N,Y,0,124,28,0.0
I983,06,6C,True,I982,99,I983,,N,B,N,Y,0,124,28,0.0
I988,05,5G,False,,0,,,N,B,N,N,0,124,0,0.0
I99,05,5G,False,,0,,,N,B,Y,N,0,124,0,0.0
J00,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J010,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J011,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J012,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J013,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J014,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J018,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J019,03,3C,True,J010,99,J010,,N,B,Y,N,0,124,0,0.0
J020,03,3C,True,J020,99,J020,,N,B,Y,N,0,124,0,0.0
J028,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J029,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J030,03,3C,True,J010,99,J030,,N,B,Y,N,0,124,0,0.0
J038,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J039,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J040,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J041,04,4K,True,J041,99,J041,,N,B,Y,N,0,124,0,0.0
J042,03,3C,True,J042,99,J041,,N,B,Y,N,0,124,0,0.0
J050,03,3C,True,J050,99,J050,,N,B,Y,N,0,124,0,0.0
J051,03,3C,True,J051,99,J051,,N,B,Y,N,0,124,0,0.0
J060,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J068,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J069,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J09,04,4C,True,J09,99,J09,,N,B,Y,N,0,124,0,0.0
J100,04,4C,True,J100,99,J100,,N,B,Y,N,0,124,0,0.0
J101,03,3C,True,J101,99,J101,,N,B,Y,N,0,124,0,0.0
J108,18,18F,True,J108,99,J108,,N,B,Y,N,0,124,0,0.0
J110,04,4C,True,J100,99,J110,,N,B,Y,N,0,124,0,0.0
J111,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J118,18,18F,False,,0,,,N,B,Y,N,0,124,0,0.0
J120,04,4C,True,J120,99,J120,,N,B,Y,N,0,124,0,0.0
J121,04,4C,True,J120,99,J121,,N,B,Y,N,0,124,0,0.0
J122,04,4C,True,J120,99,J120,,N,B,Y,N,0,124,0,0.0
J123,04,4C,True,J120,99,J120,D,N,B,Y,N,0,124,0,0.0
J128,04,4C,True,J120,99,J120,D,N,B,Y,N,0,124,0,0.0
J129,04,4C,True,J120,99,J129,D,N,B,Y,N,0,124,0,0.0
J13,04,4C,True,J13,99,J13,D,N,B,Y,N,0,124,0,0.0
J14,04,4C,True,J14,99,J14,D,N,B,Y,N,0,124,0,0.0
J150,04,4C,True,J150,99,J150,D,N,B,Y,N,0,124,0,0.0
J151,04,4C,True,J150,99,J151,D,N,B,Y,N,0,124,0,0.0
J152,04,4C,True,J150,99,J152,D,N,B,Y,N,0,124,0,0.0
J153,04,4C,True,J150,99,J153,D,N,B,Y,N,0,124,0,0.0
J154,04,4C,True,J150,99,J154,D,N,B,Y,N,0,124,0,0.0
J155,04,4C,True,J150,99,J155,D,N,B,Y,N,0,124,0,0.0
J156,04,4C,True,J150,99,J156,D,N,B,Y,N,0,124,0,0.0
J157,04,4C,True,J150,99,J153,D,N,B,Y,N,0,124,0,0.0
J158,04,4C,True,J150,99,J158,D,N,B,Y,N,0,124,0,0.0
J1581,04,4C,True,J150,99,J158,D,N,B,Y,N,0,124,0,0.0
J1588,04,4C,True,J150,99,J158,D,N,B,Y,N,0,124,0,0.0
J159,04,4C,True,J150,99,J159,D,N,B,Y,N,0,124,0,0.0
J160,04,4C,True,J160,99,J160,D,N,B,Y,N,0,124,0,0.0
J168,04,4C,True,J168,99,J168,D,N,B,Y,N,0,124,0,0.0
J170,04,4C,True,J170,99,J170,,N,B,N,N,0,124,0,0.0
J171,04,4C,True,J171,99,J171,,N,B,N,N,0,124,0,0.0
J172,04,4C,True,J170,99,J171,,N,B,N,N,0,124,0,0.0
J173,04,4C,True,J170,99,J171,,N,B,N,N,0,124,0,0.0
J178,04,4C,True,J170,99,J170,,N,B,N,N,0,124,0,0.0
J180,04,4C,True,J180,99,J180,,N,B,Y,N,0,124,0,0.0
J181,04,4C,True,J181,99,J181,D,N,B,Y,N,0,124,0,0.0
J182,04,4C,True,J182,99,J182,,N,B,Y,N,0,124,0,0.0
J188,04,4C,True,J181,99,J188,D,N,B,Y,N,0,124,0,0.0
J189,04,4C,True,J181,99,J189,D,N,B,Y,N,0,124,0,0.0
J200,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J201,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J202,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J203,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J204,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J205,04,4K,True,J200,99,J205,,N,B,Y,N,0,124,0,0.0
J206,04,4K,True,J200,99,J205,,N,B,Y,N,0,124,0,0.0
J207,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J208,04,4K,True,J200,99,J200,,N,B,Y,N,0,124,0,0.0
J209,04,4K,False,,0,,,N,B,Y,N,0,124,0,0.0
J210,04,4K,True,J210,99,J210,,N,B,Y,N,0,124,0,0.0
J211,04,4K,True,J210,99,J210,,N,B,Y,N,0,124,0,0.0
J218,04,4K,True,J210,99,J210,,N,B,Y,N,0,124,0,0.0
J219,04,4K,True,J210,99,J219,,N,B,Y,N,0,124,0,0.0
J22,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J300,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J301,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J302,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J303,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J304,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J310,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J311,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J312,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J320,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J321,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J322,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J323,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J324,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J328,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J329,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J330,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J331,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J338,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J339,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J340,03,3C,True,J340,99,J340,,N,B,Y,N,0,124,0,0.0
J341,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J342,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J343,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J348,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J350,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J351,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J352,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J353,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J358,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J359,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J36,03,3C,True,J36,99,J36,,N,B,Y,N,0,124,0,0.0
J370,03,3C,False,,0,,,N,B,Y,Y,0,124,28,0.0
J371,03,3C,False,,0,,,N,B,Y,Y,0,124,28,0.0
J380,03,3C,True,J380,99,J380,,N,B,Y,N,0,124,0,0.0
J381,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J382,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J383,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J384,03,3C,True,J380,99,J380,,N,B,Y,N,0,124,0,0.0
J385,03,3C,True,J385,99,J380,,N,B,Y,N,0,124,0,0.0
J386,03,3C,True,J380,99,J386,,N,B,Y,N,0,124,0,0.0
J387,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J390,03,3C,True,J390,99,J390,,N,B,Y,N,0,124,0,0.0
J391,03,3C,True,J390,99,J391,,N,B,Y,N,0,124,0,0.0
J392,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J393,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J394,03,3C,False,,0,,,N,B,Y,N,0,124,0,
J398,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J399,03,3C,False,,0,,,N,B,Y,N,0,124,0,0.0
J40,04,4K,True,J40,99,J40,,N,B,Y,N,0,124,0,0.0
J410,04,4K,True,J410,99,J410,,N,B,Y,Y,0,124,28,0.0
J411,04,4F,True,J410,99,J411,,N,B,Y,Y,0,124,28,0.0
J418,04,4F,True,J418,99,J411,,N,B,Y,Y,0,124,28,0.0
J42,04,4F,True,J42,99,J42,,N,B,Y,Y,0,124,28,0.0
J430,04,4F,True,J430,99,J430,,N,B,Y,Y,0,124,28,0.0
J431,04,4F,True,J430,99,J430,,N,B,Y,Y,0,124,28,0.0
J432,04,4F,True,J430,99,J430,,N,B,Y,Y,0,124,28,0.0
J438,04,4F,True,J430,99,J430,,N,B,Y,Y,0,124,28,0.0
J439,04,4F,True,J430,99,J430,,N,B,Y,Y,0,124,28,0.0
J440,04,4F,True,J440,99,J440,,N,B,Y,N,1,124,0,0.0
J441,04,4F,True,J441,99,J441,,N,B,Y,N,1,124,0,0.0
J448,04,4F,True,J448,99,J448,,N,B,Y,N,1,124,0,0.0
J449,04,4F,True,J448,99,J449,,N,B,Y,N,1,124,0,0.0
J450,04,4K,True,J450,99,J450,,N,B,Y,N,0,124,0,0.0
J451,04,4K,True,J451,99,J450,,N,B,Y,N,0,124,0,0.0
J452,04,4K,True,J451,99,J450,,N,B,Y,N,0,124,0,0.0
J458,04,4K,True,J451,99,J450,,N,B,Y,N,0,124,0,0.0
J459,04,4K,True,J459,99,J450,,N,B,Y,N,0,124,0,0.0
J46,04,4K,True,J418,99,J46,,N,B,Y,N,0,124,0,0.0
J47,04,4F,True,J47,99,J47,,N,B,Y,N,0,124,0,0.0
J60,04,4P,True,J60,99,J60,,N,B,Y,N,1,124,0,0.0
J61,04,4P,True,J61,99,J61,,N,B,Y,N,1,124,0,0.0
J620,04,4P,True,J60,99,J620,,N,B,Y,N,1,124,0,0.0
J628,04,4P,True,J60,99,J620,,N,B,Y,N,1,124,0,0.0
J630,04,4P,True,J60,99,J630,,N,B,Y,N,1,124,0,0.0
J631,04,4P,True,J60,99,J630,,N,B,Y,N,1,124,0,0.0
J632,04,4P,True,J60,99,J632,,N,B,Y,N,1,124,0,0.0
J633,04,4P,True,J60,99,J630,,N,B,Y,N,1,124,0,0.0
J634,04,4P,True,J60,99,J630,,N,B,Y,N,1,124,0,0.0
J635,04,4P,True,J60,99,J630,,N,B,Y,N,1,124,0,0.0
J638,04,4P,True,J60,99,J630,,N,B,Y,N,1,124,0,0.0
J64,04,4P,True,J60,99,J64,,N,B,Y,N,1,124,0,0.0
J65,04,4P,True,J65,99,J65,,N,B,Y,N,1,124,0,0.0
J660,04,4P,True,J660,99,J660,,N,B,Y,N,1,124,0,0.0
J661,04,4P,False,,0,,,N,B,Y,N,1,124,0,0.0
J662,04,4P,True,J660,99,J660,,N,B,Y,N,1,124,0,0.0
J668,04,4P,True,J660,99,J660,,N,B,Y,N,1,124,0,0.0
J670,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J671,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J672,04,4P,True,J670,0,J670,,N,B,Y,N,1,124,0,0.0
J673,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J674,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J675,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J676,04,4P,True,J670,0,J670,,N,B,Y,N,1,124,0,0.0
J677,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J678,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J679,04,4P,True,J670,99,J670,,N,B,Y,N,1,124,0,0.0
J680,04,4Q,True,J680,99,J680,,N,B,Y,N,0,124,0,0.0
J681,04,4E,True,J681,99,J681,,N,B,Y,N,0,124,0,0.0
J682,04,4Q,True,J682,99,J680,,N,B,Y,N,0,124,0,0.0
J683,04,4Q,True,J683,99,J680,,N,B,Y,N,0,124,0,0.0
J684,04,4F,True,J684,99,J684,,N,B,Y,N,0,124,0,0.0
J688,04,4F,True,J681,99,J684,,N,B,Y,N,0,124,0,0.0
J689,04,4F,True,J681,99,J684,,N,B,Y,N,0,124,0,0.0
J690,04,4C,True,J690,99,J690,,N,B,Y,N,0,124,0,0.0
J691,04,4C,True,J691,99,J691,,N,B,Y,N,0,124,0,0.0
J698,04,4C,True,J691,99,J698,,N,B,Y,N,0,124,0,0.0
J700,04,4Q,True,J700,99,J700,,N,B,Y,N,0,124,0,0.0
J701,04,4P,True,J701,99,J700,,N,B,Y,N,0,124,0,0.0
J702,04,4Q,True,J702,99,J700,,N,B,Y,N,0,124,0,0.0
J703,04,4Q,True,J702,99,J700,,N,B,Y,N,0,124,0,0.0
J704,04,4Q,True,J702,99,J700,,N,B,Y,N,0,124,0,0.0
J708,04,4Q,True,J681,99,J700,,N,B,Y,N,0,124,0,0.0
J709,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J80,04,4E,True,J80,99,J80,,N,B,Y,Y,0,124,28,0.0
J81,04,4E,True,J81,99,J81,,N,B,Y,N,0,124,0,0.0
J82,04,4P,True,J82,99,J82,,N,B,Y,N,0,124,0,0.0
J840,04,4P,True,J840,99,J840,,N,B,Y,N,0,124,0,0.0
J841,04,4P,True,J841,99,J840,,N,B,Y,N,0,124,0,0.0
J848,04,4P,True,J840,99,J840,E,N,B,Y,N,0,124,0,0.0
J849,04,4P,False,,0,,,N,B,Y,N,0,124,0,0.0
J850,04,4C,True,J850,99,J850,D,N,B,Y,N,0,124,0,0.0
J851,04,4C,True,J851,99,J851,D,N,B,Y,N,0,124,0,0.0
J852,04,4C,True,J850,99,J851,D,N,B,Y,N,0,124,0,0.0
J853,04,4C,True,J853,99,J853,,N,B,Y,N,0,124,0,0.0
J860,04,4R,True,J860,99,J860,,N,B,Y,N,0,124,0,0.0
J869,04,4R,True,J860,99,J869,,N,B,Y,N,0,124,0,0.0
J90,04,4N,True,J860,99,J90,,N,B,Y,N,0,124,0,0.0
J91,04,4N,True,J91,99,J91,,N,B,N,N,0,124,0,0.0
J920,04,4N,True,J920,99,J920,,N,B,Y,N,0,124,0,0.0
J929,04,4N,True,J91,99,J920,,N,B,Y,N,0,124,0,0.0
J930,04,4J,True,J930,99,J930,,N,B,Y,N,0,124,0,0.0
J931,04,4J,True,J930,99,J931,,N,B,Y,N,0,124,0,0.0
J938,04,4J,True,J930,99,J938,,N,B,Y,N,0,124,0,0.0
J939,04,4J,True,J930,99,J939,,N,B,Y,N,0,124,0,0.0
J940,04,4N,True,J940,99,J940,,N,B,Y,N,0,124,0,0.0
J941,04,4N,True,J940,99,J940,,N,B,Y,N,0,124,0,0.0
J942,04,4N,True,J940,99,J942,,N,B,Y,N,0,124,0,0.0
J948,04,4N,True,J940,99,J940,,N,B,Y,N,0,124,0,0.0
J949,04,4N,False,,0,,,N,B,Y,N,0,124,0,0.0
J950,04,4Q,True,J950,99,J950,,N,B,Y,N,0,124,0,0.0
J951,04,4E,True,J951,99,J951,,N,B,Y,N,0,124,0,0.0
J952,04,4E,True,J951,99,J951,,N,B,Y,N,0,124,0,0.0
J953,04,4E,True,J951,99,J951,,N,B,Y,N,0,124,0,0.0
J954,04,4Q,True,J954,99,J954,,N,B,Y,N,0,124,0,0.0
J955,04,4Q,True,J955,99,J955,,N,B,Y,N,0,124,0,0.0
J956,04,4N,True,J956,99,J956,,N,B,Y,N,0,124,0,0.0
J958,04,4Q,True,J958,99,J958,,N,B,Y,N,0,124,0,0.0
J959,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J960,04,4E,True,J960,99,J960,,N,B,Y,N,0,124,0,0.0
J9600,04,4E,True,J960,99,J960,,N,B,Y,N,0,124,0,
J9601,04,4E,True,J960,99,J960,,N,B,Y,N,0,124,0,
J9609,04,4E,True,J960,99,J960,,N,B,Y,N,0,124,0,
J961,04,4E,True,J961,99,J961,,N,B,Y,N,0,124,0,0.0
J9610,04,4E,True,J961,99,J961,,N,B,Y,N,0,124,0,
J9611,04,4E,True,J961,99,J961,,N,B,Y,N,0,124,0,
J9619,04,4E,True,J961,99,J961,,N,B,Y,N,0,124,0,
J969,04,4E,True,J969,99,J969,,N,B,Y,N,0,124,0,0.0
J9690,04,4E,True,J969,99,J969,,N,B,Y,N,0,124,0,
J9691,04,4E,True,J969,99,J969,,N,B,Y,N,0,124,0,
J9699,04,4E,True,J969,99,J969,,N,B,Y,N,0,124,0,
J980,04,4K,False,,0,,,N,B,Y,N,0,124,0,0.0
J981,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J982,04,4J,False,,0,,,N,B,Y,N,0,124,0,0.0
J983,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J984,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J985,04,4Q,True,J985,99,J985,,N,B,Y,N,0,124,0,0.0
J986,04,4Q,True,J986,99,J986,,N,B,Y,N,0,124,0,0.0
J987,04,4Q,True,J987,99,J986,,N,B,Y,N,0,124,0,
J988,04,4Q,True,J987,99,J986,,N,B,Y,N,0,124,0,0.0
J989,04,4Q,False,,0,,,N,B,Y,N,0,124,0,0.0
J990,04,4P,True,J990,99,J990,,N,B,N,N,0,124,0,0.0
J991,04,4P,True,J990,99,J990,,N,B,N,N,0,124,0,0.0
J998,04,4P,False,,0,,,N,B,N,N,0,124,0,0.0
K000,03,3H,False,,0,,,N,B,Y,N,1,124,0,0.0
K0000,03,3H,False,,0,,,N,B,Y,N,1,124,0,0.0
K0001,03,3H,False,,0,,,N,B,Y,N,1,124,0,0.0
K0009,03,3H,False,,0,,,N,B,Y,N,1,124,0,0.0
K001,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0010,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0011,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0012,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0019,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K002,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0020,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0021,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0022,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0023,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0024,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0025,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0026,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0027,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0028,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0029,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K003,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0030,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0031,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0039,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K004,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0040,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0041,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0042,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0043,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0044,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0045,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0046,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0048,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0049,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K005,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0050,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0051,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0052,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0058,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K0059,03,3H,False,,0,,,N,B,Y,Y,0,124,28,0.0
K006,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
K0060,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
K0061,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
K0062,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
K0063,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
K0064,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
K0065,03,3H,False,,0,,,N,B,Y,N,0,124,0,0.0
